,No.,Time,Source,Destination,Protocol,Length,Info,From_Target,OS,Software,Comm_Type,Session,Info_Filtered,Handshake,Seq,Ack,Win,Len,Conversation_dT,Conversation_Protocol_T-1,Conversation_Protocol_T-2,Conversation_Protocol_T-3,Conversation_Protocol_T-4,Conversation_Protocol_T-5,Conversation_Protocol_T-6,Conversation_Protocol_T-7,Conversation_Protocol_T-8,Conversation_Protocol_T-9,Conversation_Length_T-1,Conversation_Length_T-2,Conversation_Length_T-3,Conversation_Length_T-4,Conversation_Length_T-5,Conversation_Length_T-6,Conversation_Length_T-7,Conversation_Length_T-8,Conversation_Length_T-9,Conversation_From_Target_T-1,Conversation_From_Target_T-2,Conversation_From_Target_T-3,Conversation_From_Target_T-4,Conversation_From_Target_T-5,Conversation_From_Target_T-6,Conversation_From_Target_T-7,Conversation_From_Target_T-8,Conversation_From_Target_T-9,Conversation_dT_T-1,Conversation_dT_T-2,Conversation_dT_T-3,Conversation_dT_T-4,Conversation_dT_T-5,Conversation_dT_T-6,Conversation_dT_T-7,Conversation_dT_T-8,Conversation_dT_T-9
644,661,1223.736495275,1.1.1.1,Target,TCP,60,"443  >  51072 [FIN, ACK] Seq=3787 Ack=795 Win=65535 Len=0",False,,,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3787,795,65535,0,0.002459158999954525,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,54,1104,60,251,60,134,54,1330,54,True,False,False,True,False,True,True,False,True,0.0004353389999778301,0.045878378999987035,6.540000003951718e-05,2.3328999986915733e-05,0.00013140999999450287,0.0005776400000740978,6.2599999637313886e-06,0.0002128300000094896,2.021000000240747e-05
645,662,1223.736506115,Target,1.1.1.1,TCP,54,51072  >  443 [ACK] Seq=796 Ack=3788 Win=36920 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],796,3788,36920,0,1.0840000186362886e-05,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,54,1104,60,251,60,134,54,1330,False,True,False,False,True,False,True,True,False,0.002459158999954525,0.0004353389999778301,0.045878378999987035,6.540000003951718e-05,2.3328999986915733e-05,0.00013140999999450287,0.0005776400000740978,6.2599999637313886e-06,0.0002128300000094896
646,663,1223.736515055,1.1.1.1,Target,TCP,60,"[TCP Out-Of-Order] 443  >  51072 [FIN, ACK] Seq=3787 Ack=796 Win=65535 Len=0",False,,,Exfiltration,5,"[TCP Out-Of-Order]   >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3787,796,65535,0,8.93999981599336e-06,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,54,60,54,1104,60,251,60,134,54,True,False,True,False,False,True,False,True,True,1.0840000186362886e-05,0.002459158999954525,0.0004353389999778301,0.045878378999987035,6.540000003951718e-05,2.3328999986915733e-05,0.00013140999999450287,0.0005776400000740978,6.2599999637313886e-06
647,666,1249.783404423,Target,1.1.1.1,TCP,74,51074  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1406357484 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,5,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,26.046889368000166,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,54,60,54,1104,60,251,60,134,False,True,False,True,False,False,True,False,True,8.93999981599336e-06,1.0840000186362886e-05,0.002459158999954525,0.0004353389999778301,0.045878378999987035,6.540000003951718e-05,2.3328999986915733e-05,0.00013140999999450287,0.0005776400000740978
648,667,1249.810878264,1.1.1.1,Target,TCP,60,"443  >  51074 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,5,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.02747384099984629,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,74,60,54,60,54,1104,60,251,60,True,False,True,False,True,False,False,True,False,26.046889368000166,8.93999981599336e-06,1.0840000186362886e-05,0.002459158999954525,0.0004353389999778301,0.045878378999987035,6.540000003951718e-05,2.3328999986915733e-05,0.00013140999999450287
649,668,1249.810921534,Target,1.1.1.1,TCP,54,51074  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.3270000105621875e-05,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,60,74,60,54,60,54,1104,60,251,False,True,False,True,False,True,False,False,True,0.02747384099984629,26.046889368000166,8.93999981599336e-06,1.0840000186362886e-05,0.002459158999954525,0.0004353389999778301,0.045878378999987035,6.540000003951718e-05,2.3328999986915733e-05
650,669,1249.811291734,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,5,Client Hello,,,,,,0.00037019999990661745,TCP,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,54,60,74,60,54,60,54,1104,60,True,False,True,False,True,False,True,False,False,4.3270000105621875e-05,0.02747384099984629,26.046889368000166,8.93999981599336e-06,1.0840000186362886e-05,0.002459158999954525,0.0004353389999778301,0.045878378999987035,6.540000003951718e-05
651,670,1249.8114635539998,1.1.1.1,Target,TCP,60,443  >  51074 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00017181999987769814,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,571,54,60,74,60,54,60,54,1104,True,True,False,True,False,True,False,True,False,0.00037019999990661745,4.3270000105621875e-05,0.02747384099984629,26.046889368000166,8.93999981599336e-06,1.0840000186362886e-05,0.002459158999954525,0.0004353389999778301,0.045878378999987035
652,671,1249.8412284830001,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,5,"Server Hello, Change Cipher Spec",,,,,,0.029764929000293705,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TCP,60,571,54,60,74,60,54,60,54,False,True,True,False,True,False,True,False,True,0.00017181999987769814,0.00037019999990661745,4.3270000105621875e-05,0.02747384099984629,26.046889368000166,8.93999981599336e-06,1.0840000186362886e-05,0.002459158999954525,0.0004353389999778301
653,672,1249.841252623,Target,1.1.1.1,TCP,54,51074  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.4139999823091784e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.029764929000293705,0.00017181999987769814,0.00037019999990661745,4.3270000105621875e-05,0.02747384099984629,26.046889368000166,8.93999981599336e-06,1.0840000186362886e-05,0.002459158999954525
654,673,1249.841413883,1.1.1.1,Target,TLSv1.3,1330,Application Data,False,,,Exfiltration,5,Application Data,,,,,,0.0001612600001408282,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.4139999823091784e-05,0.029764929000293705,0.00017181999987769814,0.00037019999990661745,4.3270000105621875e-05,0.02747384099984629,26.046889368000166,8.93999981599336e-06,1.0840000186362886e-05
655,674,1249.841420963,Target,1.1.1.1,TCP,54,51074  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2737,34080,0,7.07999993210251e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1330,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.0001612600001408282,2.4139999823091784e-05,0.029764929000293705,0.00017181999987769814,0.00037019999990661745,4.3270000105621875e-05,0.02747384099984629,26.046889368000166,8.93999981599336e-06
656,675,1249.841983973,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,5,"Change Cipher Spec, Application Data",,,,,,0.0005630099999507365,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1330,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,7.07999993210251e-06,0.0001612600001408282,2.4139999823091784e-05,0.029764929000293705,0.00017181999987769814,0.00037019999990661745,4.3270000105621875e-05,0.02747384099984629,26.046889368000166
657,676,1249.842058262,1.1.1.1,Target,TCP,60,443  >  51074 [ACK] Seq=2737 Ack=598 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,598,65535,0,7.428899994010862e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1330,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0005630099999507365,7.07999993210251e-06,0.0001612600001408282,2.4139999823091784e-05,0.029764929000293705,0.00017181999987769814,0.00037019999990661745,4.3270000105621875e-05,0.02747384099984629
658,677,1249.842133372,Target,1.1.1.1,TLSv1.3,250,Application Data,True,Linux,Python,Exfiltration,5,Application Data,,,,,,7.511000012527802e-05,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,134,54,1330,54,1514,60,571,54,False,True,True,False,True,False,False,True,True,7.428899994010862e-05,0.0005630099999507365,7.07999993210251e-06,0.0001612600001408282,2.4139999823091784e-05,0.029764929000293705,0.00017181999987769814,0.00037019999990661745,4.3270000105621875e-05
659,678,1249.842190702,1.1.1.1,Target,TCP,60,443  >  51074 [ACK] Seq=2737 Ack=794 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,794,65535,0,5.7329999890498584e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,250,60,134,54,1330,54,1514,60,571,True,False,True,True,False,True,False,False,True,7.511000012527802e-05,7.428899994010862e-05,0.0005630099999507365,7.07999993210251e-06,0.0001612600001408282,2.4139999823091784e-05,0.029764929000293705,0.00017181999987769814,0.00037019999990661745
660,679,1249.889003755,1.1.1.1,Target,TLSv1.3,1102,"Application Data, Application Data",False,,,Exfiltration,5,"Application Data, Application Data",,,,,,0.046813053000050786,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,250,60,134,54,1330,54,1514,60,False,True,False,True,True,False,True,False,False,5.7329999890498584e-05,7.511000012527802e-05,7.428899994010862e-05,0.0005630099999507365,7.07999993210251e-06,0.0001612600001408282,2.4139999823091784e-05,0.029764929000293705,0.00017181999987769814
661,680,1249.889163895,1.1.1.1,Target,TCP,60,"443  >  51074 [FIN, ACK] Seq=3785 Ack=794 Win=65535 Len=0",False,,,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3785,794,65535,0,0.00016013999993447214,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1102,60,250,60,134,54,1330,54,1514,False,False,True,False,True,True,False,True,False,0.046813053000050786,5.7329999890498584e-05,7.511000012527802e-05,7.428899994010862e-05,0.0005630099999507365,7.07999993210251e-06,0.0001612600001408282,2.4139999823091784e-05,0.029764929000293705
662,681,1249.889548425,Target,1.1.1.1,TCP,54,"51074  >  443 [FIN, ACK] Seq=794 Ack=3786 Win=36920 Len=0",True,Linux,Python,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",794,3786,36920,0,0.00038453000001936744,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,1102,60,250,60,134,54,1330,54,False,False,False,True,False,True,True,False,True,0.00016013999993447214,0.046813053000050786,5.7329999890498584e-05,7.511000012527802e-05,7.428899994010862e-05,0.0005630099999507365,7.07999993210251e-06,0.0001612600001408282,2.4139999823091784e-05
663,682,1249.889656785,1.1.1.1,Target,TCP,60,443  >  51074 [ACK] Seq=3786 Ack=795 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3786,795,65535,0,0.00010836000001290813,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,54,60,1102,60,250,60,134,54,1330,True,False,False,False,True,False,True,True,False,0.00038453000001936744,0.00016013999993447214,0.046813053000050786,5.7329999890498584e-05,7.511000012527802e-05,7.428899994010862e-05,0.0005630099999507365,7.07999993210251e-06,0.0001612600001408282
664,683,1284.909956378,Target,1.1.1.1,TCP,74,51076  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1406392610 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,5,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,35.02029959300012,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,54,60,1102,60,250,60,134,54,False,True,False,False,False,True,False,True,True,0.00010836000001290813,0.00038453000001936744,0.00016013999993447214,0.046813053000050786,5.7329999890498584e-05,7.511000012527802e-05,7.428899994010862e-05,0.0005630099999507365,7.07999993210251e-06
665,684,1284.937222094,1.1.1.1,Target,TCP,60,"443  >  51076 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,5,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.027265715999874374,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,74,60,54,60,1102,60,250,60,134,True,False,True,False,False,False,True,False,True,35.02029959300012,0.00010836000001290813,0.00038453000001936744,0.00016013999993447214,0.046813053000050786,5.7329999890498584e-05,7.511000012527802e-05,7.428899994010862e-05,0.0005630099999507365
666,685,1284.937260764,Target,1.1.1.1,TCP,54,51076  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,3.867000009449839e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,74,60,54,60,1102,60,250,60,False,True,False,True,False,False,False,True,False,0.027265715999874374,35.02029959300012,0.00010836000001290813,0.00038453000001936744,0.00016013999993447214,0.046813053000050786,5.7329999890498584e-05,7.511000012527802e-05,7.428899994010862e-05
667,686,1284.9375833939998,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,5,Client Hello,,,,,,0.00032262999980048335,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,54,60,74,60,54,60,1102,60,250,True,False,True,False,True,False,False,False,True,3.867000009449839e-05,0.027265715999874374,35.02029959300012,0.00010836000001290813,0.00038453000001936744,0.00016013999993447214,0.046813053000050786,5.7329999890498584e-05,7.511000012527802e-05
668,687,1284.937767619,1.1.1.1,Target,TCP,60,443  >  51076 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.0001842250001118373,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1102,60,True,True,False,True,False,True,False,False,False,0.00032262999980048335,3.867000009449839e-05,0.027265715999874374,35.02029959300012,0.00010836000001290813,0.00038453000001936744,0.00016013999993447214,0.046813053000050786,5.7329999890498584e-05
669,688,1284.967501323,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,5,"Server Hello, Change Cipher Spec",,,,,,0.02973370400013664,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1102,False,True,True,False,True,False,True,False,False,0.0001842250001118373,0.00032262999980048335,3.867000009449839e-05,0.027265715999874374,35.02029959300012,0.00010836000001290813,0.00038453000001936744,0.00016013999993447214,0.046813053000050786
670,689,1284.9675354830001,Target,1.1.1.1,TCP,54,51076  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,3.416000004108355e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.02973370400013664,0.0001842250001118373,0.00032262999980048335,3.867000009449839e-05,0.027265715999874374,35.02029959300012,0.00010836000001290813,0.00038453000001936744,0.00016013999993447214
671,690,1284.9676530030001,1.1.1.1,Target,TLSv1.3,1331,Application Data,False,,,Exfiltration,5,Application Data,,,,,,0.00011752000000342377,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,3.416000004108355e-05,0.02973370400013664,0.0001842250001118373,0.00032262999980048335,3.867000009449839e-05,0.027265715999874374,35.02029959300012,0.00010836000001290813,0.00038453000001936744
672,691,1284.967660043,Target,1.1.1.1,TCP,54,51076  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2738,34080,0,7.0399999003711855e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1331,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.00011752000000342377,3.416000004108355e-05,0.02973370400013664,0.0001842250001118373,0.00032262999980048335,3.867000009449839e-05,0.027265715999874374,35.02029959300012,0.00010836000001290813
673,692,1284.968333892,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,5,"Change Cipher Spec, Application Data",,,,,,0.0006738489998951991,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1331,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,7.0399999003711855e-06,0.00011752000000342377,3.416000004108355e-05,0.02973370400013664,0.0001842250001118373,0.00032262999980048335,3.867000009449839e-05,0.027265715999874374,35.02029959300012
674,693,1284.968461732,1.1.1.1,Target,TCP,60,443  >  51076 [ACK] Seq=2738 Ack=598 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,598,65535,0,0.00012784000000465312,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1331,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0006738489998951991,7.0399999003711855e-06,0.00011752000000342377,3.416000004108355e-05,0.02973370400013664,0.0001842250001118373,0.00032262999980048335,3.867000009449839e-05,0.027265715999874374
675,694,1284.968489962,Target,1.1.1.1,TLSv1.3,250,Application Data,True,Linux,Python,Exfiltration,5,Application Data,,,,,,2.8229999998075073e-05,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,134,54,1331,54,1514,60,571,54,False,True,True,False,True,False,False,True,True,0.00012784000000465312,0.0006738489998951991,7.0399999003711855e-06,0.00011752000000342377,3.416000004108355e-05,0.02973370400013664,0.0001842250001118373,0.00032262999980048335,3.867000009449839e-05
676,695,1284.968560872,1.1.1.1,Target,TCP,60,443  >  51076 [ACK] Seq=2738 Ack=794 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,794,65535,0,7.090999997672043e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,250,60,134,54,1331,54,1514,60,571,True,False,True,True,False,True,False,False,True,2.8229999998075073e-05,0.00012784000000465312,0.0006738489998951991,7.0399999003711855e-06,0.00011752000000342377,3.416000004108355e-05,0.02973370400013664,0.0001842250001118373,0.00032262999980048335
677,696,1285.015802795,1.1.1.1,Target,TLSv1.3,1102,"Application Data, Application Data",False,,,Exfiltration,5,"Application Data, Application Data",,,,,,0.04724192300000141,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,250,60,134,54,1331,54,1514,60,False,True,False,True,True,False,True,False,False,7.090999997672043e-05,2.8229999998075073e-05,0.00012784000000465312,0.0006738489998951991,7.0399999003711855e-06,0.00011752000000342377,3.416000004108355e-05,0.02973370400013664,0.0001842250001118373
678,697,1285.016026535,1.1.1.1,Target,TCP,60,"443  >  51076 [FIN, ACK] Seq=3786 Ack=794 Win=65535 Len=0",False,,,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3786,794,65535,0,0.00022374000013769546,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1102,60,250,60,134,54,1331,54,1514,False,False,True,False,True,True,False,True,False,0.04724192300000141,7.090999997672043e-05,2.8229999998075073e-05,0.00012784000000465312,0.0006738489998951991,7.0399999003711855e-06,0.00011752000000342377,3.416000004108355e-05,0.02973370400013664
679,698,1285.016373595,Target,1.1.1.1,TCP,54,"51076  >  443 [FIN, ACK] Seq=794 Ack=3787 Win=36920 Len=0",True,Linux,Python,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",794,3787,36920,0,0.00034705999996731407,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,1102,60,250,60,134,54,1331,54,False,False,False,True,False,True,True,False,True,0.00022374000013769546,0.04724192300000141,7.090999997672043e-05,2.8229999998075073e-05,0.00012784000000465312,0.0006738489998951991,7.0399999003711855e-06,0.00011752000000342377,3.416000004108355e-05
680,699,1285.016500185,1.1.1.1,Target,TCP,60,443  >  51076 [ACK] Seq=3787 Ack=795 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3787,795,65535,0,0.00012659000003623078,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,54,60,1102,60,250,60,134,54,1331,True,False,False,False,True,False,True,True,False,0.00034705999996731407,0.00022374000013769546,0.04724192300000141,7.090999997672043e-05,2.8229999998075073e-05,0.00012784000000465312,0.0006738489998951991,7.0399999003711855e-06,0.00011752000000342377
681,700,1326.0671252719999,Target,1.1.1.1,TCP,74,51078  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1406433768 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,5,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,41.050625086999844,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,54,60,1102,60,250,60,134,54,False,True,False,False,False,True,False,True,True,0.00012659000003623078,0.00034705999996731407,0.00022374000013769546,0.04724192300000141,7.090999997672043e-05,2.8229999998075073e-05,0.00012784000000465312,0.0006738489998951991,7.0399999003711855e-06
682,701,1326.098736575,1.1.1.1,Target,TCP,60,"443  >  51078 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,5,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.03161130300009063,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,74,60,54,60,1102,60,250,60,134,True,False,True,False,False,False,True,False,True,41.050625086999844,0.00012659000003623078,0.00034705999996731407,0.00022374000013769546,0.04724192300000141,7.090999997672043e-05,2.8229999998075073e-05,0.00012784000000465312,0.0006738489998951991
683,702,1326.098780045,Target,1.1.1.1,TCP,54,51078  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.347000003690482e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,74,60,54,60,1102,60,250,60,False,True,False,True,False,False,False,True,False,0.03161130300009063,41.050625086999844,0.00012659000003623078,0.00034705999996731407,0.00022374000013769546,0.04724192300000141,7.090999997672043e-05,2.8229999998075073e-05,0.00012784000000465312
684,703,1326.099211834,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,5,Client Hello,,,,,,0.000431789000003846,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,54,60,74,60,54,60,1102,60,250,True,False,True,False,True,False,False,False,True,4.347000003690482e-05,0.03161130300009063,41.050625086999844,0.00012659000003623078,0.00034705999996731407,0.00022374000013769546,0.04724192300000141,7.090999997672043e-05,2.8229999998075073e-05
