,No.,Time,Source,Destination,Protocol,Length,Info,From_Target,OS,Software,Comm_Type,Session,Info_Filtered,Handshake,Seq,Ack,Win,Len,Conversation_dT,Conversation_Protocol_T-1,Conversation_Protocol_T-2,Conversation_Protocol_T-3,Conversation_Protocol_T-4,Conversation_Protocol_T-5,Conversation_Protocol_T-6,Conversation_Protocol_T-7,Conversation_Protocol_T-8,Conversation_Protocol_T-9,Conversation_Length_T-1,Conversation_Length_T-2,Conversation_Length_T-3,Conversation_Length_T-4,Conversation_Length_T-5,Conversation_Length_T-6,Conversation_Length_T-7,Conversation_Length_T-8,Conversation_Length_T-9,Conversation_From_Target_T-1,Conversation_From_Target_T-2,Conversation_From_Target_T-3,Conversation_From_Target_T-4,Conversation_From_Target_T-5,Conversation_From_Target_T-6,Conversation_From_Target_T-7,Conversation_From_Target_T-8,Conversation_From_Target_T-9,Conversation_dT_T-1,Conversation_dT_T-2,Conversation_dT_T-3,Conversation_dT_T-4,Conversation_dT_T-5,Conversation_dT_T-6,Conversation_dT_T-7,Conversation_dT_T-8,Conversation_dT_T-9
840,841,6.304454685,Target,1.1.1.1,TCP,54,50476  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.984999999977589e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.04204426100000003,0.0001950200000004898,0.0006021289999988966,5.8690000000360953e-05,0.03931352499999985,0.0004487629999996301,0.0001936160000006737,0.000449698000000609,0.00021270999999956075
841,842,6.30467414,1.1.1.1,Target,TLSv1.3,1331,Application Data,False,,,Exfiltration,3,Application Data,,,,,,0.00021945500000075668,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.984999999977589e-05,0.04204426100000003,0.0001950200000004898,0.0006021289999988966,5.8690000000360953e-05,0.03931352499999985,0.0004487629999996301,0.0001936160000006737,0.000449698000000609
842,843,6.30468132,Target,1.1.1.1,TCP,54,50476  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2738,34080,0,7.179999999884501e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1331,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.00021945500000075668,2.984999999977589e-05,0.04204426100000003,0.0001950200000004898,0.0006021289999988966,5.8690000000360953e-05,0.03931352499999985,0.0004487629999996301,0.0001936160000006737
843,844,6.305261144,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,3,"Change Cipher Spec, Application Data",,,,,,0.0005798239999998955,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1331,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,7.179999999884501e-06,0.00021945500000075668,2.984999999977589e-05,0.04204426100000003,0.0001950200000004898,0.0006021289999988966,5.8690000000360953e-05,0.03931352499999985,0.0004487629999996301
844,845,6.305395354,Target,1.1.1.1,TLSv1.3,279,Application Data,True,Linux,Python,Exfiltration,3,Application Data,,,,,,0.0001342099999996904,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1331,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0005798239999998955,7.179999999884501e-06,0.00021945500000075668,2.984999999977589e-05,0.04204426100000003,0.0001950200000004898,0.0006021289999988966,5.8690000000360953e-05,0.03931352499999985
845,846,6.305441804,1.1.1.1,Target,TCP,60,443  >  50476 [ACK] Seq=2738 Ack=598 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,598,65535,0,4.645000000014221e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,279,134,54,1331,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,0.0001342099999996904,0.0005798239999998955,7.179999999884501e-06,0.00021945500000075668,2.984999999977589e-05,0.04204426100000003,0.0001950200000004898,0.0006021289999988966,5.8690000000360953e-05
846,847,6.305496754,1.1.1.1,Target,TCP,60,443  >  50476 [ACK] Seq=2738 Ack=823 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,823,65535,0,5.4949999999998056e-05,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,279,134,54,1331,54,1514,60,571,False,True,True,True,False,True,False,False,True,4.645000000014221e-05,0.0001342099999996904,0.0005798239999998955,7.179999999884501e-06,0.00021945500000075668,2.984999999977589e-05,0.04204426100000003,0.0001950200000004898,0.0006021289999988966
847,848,6.366138862000001,1.1.1.1,Target,TLSv1.3,1160,"Application Data, Application Data",False,,,Exfiltration,3,"Application Data, Application Data",,,,,,0.06064210800000058,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,279,134,54,1331,54,1514,60,False,False,True,True,True,False,True,False,False,5.4949999999998056e-05,4.645000000014221e-05,0.0001342099999996904,0.0005798239999998955,7.179999999884501e-06,0.00021945500000075668,2.984999999977589e-05,0.04204426100000003,0.0001950200000004898
848,849,6.366298802,1.1.1.1,Target,TCP,60,"443  >  50476 [FIN, ACK] Seq=3844 Ack=823 Win=65535 Len=0",False,,,Exfiltration,3,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3844,823,65535,0,0.00015993999999963648,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1160,60,60,279,134,54,1331,54,1514,False,False,False,True,True,True,False,True,False,0.06064210800000058,5.4949999999998056e-05,4.645000000014221e-05,0.0001342099999996904,0.0005798239999998955,7.179999999884501e-06,0.00021945500000075668,2.984999999977589e-05,0.04204426100000003
849,850,6.36668003,Target,1.1.1.1,TCP,54,"50476  >  443 [FIN, ACK] Seq=823 Ack=3845 Win=36920 Len=0",True,Linux,Python,Exfiltration,3,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",823,3845,36920,0,0.00038122800000017776,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1160,60,60,279,134,54,1331,54,False,False,False,False,True,True,True,False,True,0.00015993999999963648,0.06064210800000058,5.4949999999998056e-05,4.645000000014221e-05,0.0001342099999996904,0.0005798239999998955,7.179999999884501e-06,0.00021945500000075668,2.984999999977589e-05
850,851,6.36719793,Target,1.1.1.1,TCP,74,50478  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403852162 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,3,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,0.0005178999999992939,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1160,60,60,279,134,54,1331,True,False,False,False,False,True,True,True,False,0.00038122800000017776,0.00015993999999963648,0.06064210800000058,5.4949999999998056e-05,4.645000000014221e-05,0.0001342099999996904,0.0005798239999998955,7.179999999884501e-06,0.00021945500000075668
851,852,6.3691827860000005,1.1.1.1,Target,TCP,60,443  >  50476 [ACK] Seq=3845 Ack=824 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3845,824,65535,0,0.0019848560000008675,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,74,54,60,1160,60,60,279,134,54,True,True,False,False,False,False,True,True,True,0.0005178999999992939,0.00038122800000017776,0.00015993999999963648,0.06064210800000058,5.4949999999998056e-05,4.645000000014221e-05,0.0001342099999996904,0.0005798239999998955,7.179999999884501e-06
852,853,6.396059417000001,1.1.1.1,Target,TCP,60,"443  >  50478 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,3,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.026876631000000373,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,60,74,54,60,1160,60,60,279,134,False,True,True,False,False,False,False,True,True,0.0019848560000008675,0.0005178999999992939,0.00038122800000017776,0.00015993999999963648,0.06064210800000058,5.4949999999998056e-05,4.645000000014221e-05,0.0001342099999996904,0.0005798239999998955
853,854,6.396107687000001,Target,1.1.1.1,TCP,54,50478  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.8269999999739355e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,60,74,54,60,1160,60,60,279,False,False,True,True,False,False,False,False,True,0.026876631000000373,0.0019848560000008675,0.0005178999999992939,0.00038122800000017776,0.00015993999999963648,0.06064210800000058,5.4949999999998056e-05,4.645000000014221e-05,0.0001342099999996904
854,855,6.396481001000001,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,3,Client Hello,,,,,,0.00037331399999995796,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,60,74,54,60,1160,60,60,True,False,False,True,True,False,False,False,False,4.8269999999739355e-05,0.026876631000000373,0.0019848560000008675,0.0005178999999992939,0.00038122800000017776,0.00015993999999963648,0.06064210800000058,5.4949999999998056e-05,4.645000000014221e-05
855,856,6.396612767000001,1.1.1.1,Target,TCP,60,443  >  50478 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00013176599999997762,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,60,74,54,60,1160,60,True,True,False,False,True,True,False,False,False,0.00037331399999995796,4.8269999999739355e-05,0.026876631000000373,0.0019848560000008675,0.0005178999999992939,0.00038122800000017776,0.00015993999999963648,0.06064210800000058,5.4949999999998056e-05
856,857,6.426567176,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,3,"Server Hello, Change Cipher Spec",,,,,,0.029954408999999238,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,60,74,54,60,1160,False,True,True,False,False,True,True,False,False,0.00013176599999997762,0.00037331399999995796,4.8269999999739355e-05,0.026876631000000373,0.0019848560000008675,0.0005178999999992939,0.00038122800000017776,0.00015993999999963648,0.06064210800000058
857,858,6.426587706,Target,1.1.1.1,TCP,54,50478  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.0530000000462678e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,60,74,54,60,False,False,True,True,False,False,True,True,False,0.029954408999999238,0.00013176599999997762,0.00037331399999995796,4.8269999999739355e-05,0.026876631000000373,0.0019848560000008675,0.0005178999999992939,0.00038122800000017776,0.00015993999999963648
858,859,6.426788386,1.1.1.1,Target,TLSv1.3,1330,Application Data,False,,,Exfiltration,3,Application Data,,,,,,0.0002006799999998421,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,60,74,54,True,False,False,True,True,False,False,True,True,2.0530000000462678e-05,0.029954408999999238,0.00013176599999997762,0.00037331399999995796,4.8269999999739355e-05,0.026876631000000373,0.0019848560000008675,0.0005178999999992939,0.00038122800000017776
859,860,6.426794986,Target,1.1.1.1,TCP,54,50478  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2737,34080,0,6.5999999998567205e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1330,54,1514,60,571,54,60,60,74,False,True,False,False,True,True,False,False,True,0.0002006799999998421,2.0530000000462678e-05,0.029954408999999238,0.00013176599999997762,0.00037331399999995796,4.8269999999739355e-05,0.026876631000000373,0.0019848560000008675,0.0005178999999992939
860,861,6.4272479,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,3,"Change Cipher Spec, Application Data",,,,,,0.0004529140000002485,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1330,54,1514,60,571,54,60,60,True,False,True,False,False,True,True,False,False,6.5999999998567205e-06,0.0002006799999998421,2.0530000000462678e-05,0.029954408999999238,0.00013176599999997762,0.00037331399999995796,4.8269999999739355e-05,0.026876631000000373,0.0019848560000008675
861,862,6.42737337,1.1.1.1,Target,TCP,60,443  >  50478 [ACK] Seq=2737 Ack=598 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,598,65535,0,0.0001254699999995168,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1330,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0004529140000002485,6.5999999998567205e-06,0.0002006799999998421,2.0530000000462678e-05,0.029954408999999238,0.00013176599999997762,0.00037331399999995796,4.8269999999739355e-05,0.026876631000000373
862,863,6.42739918,Target,1.1.1.1,TLSv1.3,279,Application Data,True,Linux,Python,Exfiltration,3,Application Data,,,,,,2.5810000000348055e-05,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,134,54,1330,54,1514,60,571,54,False,True,True,False,True,False,False,True,True,0.0001254699999995168,0.0004529140000002485,6.5999999998567205e-06,0.0002006799999998421,2.0530000000462678e-05,0.029954408999999238,0.00013176599999997762,0.00037331399999995796,4.8269999999739355e-05
863,864,6.42748396,1.1.1.1,Target,TCP,60,443  >  50478 [ACK] Seq=2737 Ack=823 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,823,65535,0,8.47799999998955e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,279,60,134,54,1330,54,1514,60,571,True,False,True,True,False,True,False,False,True,2.5810000000348055e-05,0.0001254699999995168,0.0004529140000002485,6.5999999998567205e-06,0.0002006799999998421,2.0530000000462678e-05,0.029954408999999238,0.00013176599999997762,0.00037331399999995796
864,865,6.487228549,1.1.1.1,Target,TLSv1.3,1160,"Application Data, Application Data",False,,,Exfiltration,3,"Application Data, Application Data",,,,,,0.059744589000000126,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,279,60,134,54,1330,54,1514,60,False,True,False,True,True,False,True,False,False,8.47799999998955e-05,2.5810000000348055e-05,0.0001254699999995168,0.0004529140000002485,6.5999999998567205e-06,0.0002006799999998421,2.0530000000462678e-05,0.029954408999999238,0.00013176599999997762
865,866,6.487392788999999,1.1.1.1,Target,TCP,60,"443  >  50478 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0",False,,,Exfiltration,3,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3843,823,65535,0,0.00016423999999926053,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1160,60,279,60,134,54,1330,54,1514,False,False,True,False,True,True,False,True,False,0.059744589000000126,8.47799999998955e-05,2.5810000000348055e-05,0.0001254699999995168,0.0004529140000002485,6.5999999998567205e-06,0.0002006799999998421,2.0530000000462678e-05,0.029954408999999238
866,867,6.487696487999999,Target,1.1.1.1,TCP,54,"50478  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0",True,Linux,Python,Exfiltration,3,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",823,3844,36920,0,0.0003036989999998241,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,1160,60,279,60,134,54,1330,54,False,False,False,True,False,True,True,False,True,0.00016423999999926053,0.059744589000000126,8.47799999998955e-05,2.5810000000348055e-05,0.0001254699999995168,0.0004529140000002485,6.5999999998567205e-06,0.0002006799999998421,2.0530000000462678e-05
867,868,6.4878436939999995,1.1.1.1,Target,TCP,60,443  >  50478 [ACK] Seq=3844 Ack=824 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3844,824,65535,0,0.00014720600000028838,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,54,60,1160,60,279,60,134,54,1330,True,False,False,False,True,False,True,True,False,0.0003036989999998241,0.00016423999999926053,0.059744589000000126,8.47799999998955e-05,2.5810000000348055e-05,0.0001254699999995168,0.0004529140000002485,6.5999999998567205e-06,0.0002006799999998421
868,869,6.488348707999999,Target,1.1.1.1,TCP,74,50480  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403852283 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,3,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,0.0005050139999998038,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,54,60,1160,60,279,60,134,54,False,True,False,False,False,True,False,True,True,0.00014720600000028838,0.0003036989999998241,0.00016423999999926053,0.059744589000000126,8.47799999998955e-05,2.5810000000348055e-05,0.0001254699999995168,0.0004529140000002485,6.5999999998567205e-06
869,870,6.519202357,1.1.1.1,Target,TCP,60,"443  >  50480 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,3,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.03085364900000087,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,74,60,54,60,1160,60,279,60,134,True,False,True,False,False,False,True,False,True,0.0005050139999998038,0.00014720600000028838,0.0003036989999998241,0.00016423999999926053,0.059744589000000126,8.47799999998955e-05,2.5810000000348055e-05,0.0001254699999995168,0.0004529140000002485
870,871,6.519243937000001,Target,1.1.1.1,TCP,54,50480  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.158000000042961e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,74,60,54,60,1160,60,279,60,False,True,False,True,False,False,False,True,False,0.03085364900000087,0.0005050139999998038,0.00014720600000028838,0.0003036989999998241,0.00016423999999926053,0.059744589000000126,8.47799999998955e-05,2.5810000000348055e-05,0.0001254699999995168
871,872,6.519528836,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,3,Client Hello,,,,,,0.0002848989999995055,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,54,60,74,60,54,60,1160,60,279,True,False,True,False,True,False,False,False,True,4.158000000042961e-05,0.03085364900000087,0.0005050139999998038,0.00014720600000028838,0.0003036989999998241,0.00016423999999926053,0.059744589000000126,8.47799999998955e-05,2.5810000000348055e-05
872,873,6.519679386,1.1.1.1,Target,TCP,60,443  >  50480 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00015054999999986052,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1160,60,True,True,False,True,False,True,False,False,False,0.0002848989999995055,4.158000000042961e-05,0.03085364900000087,0.0005050139999998038,0.00014720600000028838,0.0003036989999998241,0.00016423999999926053,0.059744589000000126,8.47799999998955e-05
873,874,6.553171892999999,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,3,"Server Hello, Change Cipher Spec",,,,,,0.03349250699999917,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1160,False,True,True,False,True,False,True,False,False,0.00015054999999986052,0.0002848989999995055,4.158000000042961e-05,0.03085364900000087,0.0005050139999998038,0.00014720600000028838,0.0003036989999998241,0.00016423999999926053,0.059744589000000126
874,875,6.553199283,Target,1.1.1.1,TCP,54,50480  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.7390000000515613e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.03349250699999917,0.00015054999999986052,0.0002848989999995055,4.158000000042961e-05,0.03085364900000087,0.0005050139999998038,0.00014720600000028838,0.0003036989999998241,0.00016423999999926053
875,876,6.553326383,1.1.1.1,Target,TLSv1.3,1330,Application Data,False,,,Exfiltration,3,Application Data,,,,,,0.00012710000000026866,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.7390000000515613e-05,0.03349250699999917,0.00015054999999986052,0.0002848989999995055,4.158000000042961e-05,0.03085364900000087,0.0005050139999998038,0.00014720600000028838,0.0003036989999998241
876,877,6.553333222999999,Target,1.1.1.1,TCP,54,50480  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2737,34080,0,6.839999999286306e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1330,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.00012710000000026866,2.7390000000515613e-05,0.03349250699999917,0.00015054999999986052,0.0002848989999995055,4.158000000042961e-05,0.03085364900000087,0.0005050139999998038,0.00014720600000028838
877,878,6.554282522,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,3,"Change Cipher Spec, Application Data",,,,,,0.0009492990000010693,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1330,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,6.839999999286306e-06,0.00012710000000026866,2.7390000000515613e-05,0.03349250699999917,0.00015054999999986052,0.0002848989999995055,4.158000000042961e-05,0.03085364900000087,0.0005050139999998038
878,879,6.554426932,Target,1.1.1.1,TLSv1.3,279,Application Data,True,Linux,Python,Exfiltration,3,Application Data,,,,,,0.0001444099999998727,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1330,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0009492990000010693,6.839999999286306e-06,0.00012710000000026866,2.7390000000515613e-05,0.03349250699999917,0.00015054999999986052,0.0002848989999995055,4.158000000042961e-05,0.03085364900000087
879,880,6.554448828,1.1.1.1,Target,TCP,60,443  >  50480 [ACK] Seq=2737 Ack=598 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,598,65535,0,2.1895999999799187e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,279,134,54,1330,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,0.0001444099999998727,0.0009492990000010693,6.839999999286306e-06,0.00012710000000026866,2.7390000000515613e-05,0.03349250699999917,0.00015054999999986052,0.0002848989999995055,4.158000000042961e-05
880,881,6.554539292,1.1.1.1,Target,TCP,60,443  >  50480 [ACK] Seq=2737 Ack=823 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,823,65535,0,9.046400000034538e-05,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,279,134,54,1330,54,1514,60,571,False,True,True,True,False,True,False,False,True,2.1895999999799187e-05,0.0001444099999998727,0.0009492990000010693,6.839999999286306e-06,0.00012710000000026866,2.7390000000515613e-05,0.03349250699999917,0.00015054999999986052,0.0002848989999995055
881,882,6.604832507999999,1.1.1.1,Target,TLSv1.3,1160,"Application Data, Application Data",False,,,Exfiltration,3,"Application Data, Application Data",,,,,,0.05029321599999914,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,279,134,54,1330,54,1514,60,False,False,True,True,True,False,True,False,False,9.046400000034538e-05,2.1895999999799187e-05,0.0001444099999998727,0.0009492990000010693,6.839999999286306e-06,0.00012710000000026866,2.7390000000515613e-05,0.03349250699999917,0.00015054999999986052
