,No.,Time,Source,Destination,Protocol,Length,Info,From_Target,OS,Software,Comm_Type,Session,Info_Filtered,Handshake,Seq,Ack,Win,Len,Conversation_dT,Conversation_Protocol_T-1,Conversation_Protocol_T-2,Conversation_Protocol_T-3,Conversation_Protocol_T-4,Conversation_Protocol_T-5,Conversation_Protocol_T-6,Conversation_Protocol_T-7,Conversation_Protocol_T-8,Conversation_Protocol_T-9,Conversation_Length_T-1,Conversation_Length_T-2,Conversation_Length_T-3,Conversation_Length_T-4,Conversation_Length_T-5,Conversation_Length_T-6,Conversation_Length_T-7,Conversation_Length_T-8,Conversation_Length_T-9,Conversation_From_Target_T-1,Conversation_From_Target_T-2,Conversation_From_Target_T-3,Conversation_From_Target_T-4,Conversation_From_Target_T-5,Conversation_From_Target_T-6,Conversation_From_Target_T-7,Conversation_From_Target_T-8,Conversation_From_Target_T-9,Conversation_dT_T-1,Conversation_dT_T-2,Conversation_dT_T-3,Conversation_dT_T-4,Conversation_dT_T-5,Conversation_dT_T-6,Conversation_dT_T-7,Conversation_dT_T-8,Conversation_dT_T-9
1038,1039,355.40046447699996,Target,1.1.1.1,TCP,74,50744  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404280224 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,7.007011218999935,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,54,60,1134,60,266,60,134,54,False,True,False,False,False,True,False,True,True,0.00012205999996695027,0.00033980000000610744,0.00019542900002988972,0.05620133200005739,0.00011294000000816595,4.3298999912622094e-05,0.00011791000002858709,0.0005450599999790029,6.340000027194037e-06
1039,1040,355.43694585199995,1.1.1.1,Target,TCP,60,"443  >  50744 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,4,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.03648137499999393,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,74,60,54,60,1134,60,266,60,134,True,False,True,False,False,False,True,False,True,7.007011218999935,0.00012205999996695027,0.00033980000000610744,0.00019542900002988972,0.05620133200005739,0.00011294000000816595,4.3298999912622094e-05,0.00011791000002858709,0.0005450599999790029
1040,1041,355.43698877199995,Target,1.1.1.1,TCP,54,50744  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.2919999998503044e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,74,60,54,60,1134,60,266,60,False,True,False,True,False,False,False,True,False,0.03648137499999393,7.007011218999935,0.00012205999996695027,0.00033980000000610744,0.00019542900002988972,0.05620133200005739,0.00011294000000816595,4.3298999912622094e-05,0.00011791000002858709
1041,1042,355.437405841,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,4,Client Hello,,,,,,0.00041706900003646297,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,54,60,74,60,54,60,1134,60,266,True,False,True,False,True,False,False,False,True,4.2919999998503044e-05,0.03648137499999393,7.007011218999935,0.00012205999996695027,0.00033980000000610744,0.00019542900002988972,0.05620133200005739,0.00011294000000816595,4.3298999912622094e-05
1042,1043,355.437548676,1.1.1.1,Target,TCP,60,443  >  50744 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00014283500001965876,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1134,60,True,True,False,True,False,True,False,False,False,0.00041706900003646297,4.2919999998503044e-05,0.03648137499999393,7.007011218999935,0.00012205999996695027,0.00033980000000610744,0.00019542900002988972,0.05620133200005739,0.00011294000000816595
1043,1044,355.47623936,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,4,"Server Hello, Change Cipher Spec",,,,,,0.03869068400001652,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1134,False,True,True,False,True,False,True,False,False,0.00014283500001965876,0.00041706900003646297,4.2919999998503044e-05,0.03648137499999393,7.007011218999935,0.00012205999996695027,0.00033980000000610744,0.00019542900002988972,0.05620133200005739
1044,1045,355.47626653,Target,1.1.1.1,TCP,54,50744  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.7169999953002844e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.03869068400001652,0.00014283500001965876,0.00041706900003646297,4.2919999998503044e-05,0.03648137499999393,7.007011218999935,0.00012205999996695027,0.00033980000000610744,0.00019542900002988972
1045,1046,355.47646177,1.1.1.1,Target,TLSv1.3,1331,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.0001952400000391208,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.7169999953002844e-05,0.03869068400001652,0.00014283500001965876,0.00041706900003646297,4.2919999998503044e-05,0.03648137499999393,7.007011218999935,0.00012205999996695027,0.00033980000000610744
1046,1047,355.47646831,Target,1.1.1.1,TCP,54,50744  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2738,34080,0,6.539999958476983e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1331,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.0001952400000391208,2.7169999953002844e-05,0.03869068400001652,0.00014283500001965876,0.00041706900003646297,4.2919999998503044e-05,0.03648137499999393,7.007011218999935,0.00012205999996695027
1047,1048,355.47718965900003,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.0007213490000594902,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1331,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,6.539999958476983e-06,0.0001952400000391208,2.7169999953002844e-05,0.03869068400001652,0.00014283500001965876,0.00041706900003646297,4.2919999998503044e-05,0.03648137499999393,7.007011218999935
1048,1049,355.477292599,1.1.1.1,Target,TCP,60,443  >  50744 [ACK] Seq=2738 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,598,65535,0,0.00010293999997657011,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1331,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0007213490000594902,6.539999958476983e-06,0.0001952400000391208,2.7169999953002844e-05,0.03869068400001652,0.00014283500001965876,0.00041706900003646297,4.2919999998503044e-05,0.03648137499999393
1049,1050,355.47737753900003,Target,1.1.1.1,TLSv1.3,273,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,8.494000002201574e-05,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,134,54,1331,54,1514,60,571,54,False,True,True,False,True,False,False,True,True,0.00010293999997657011,0.0007213490000594902,6.539999958476983e-06,0.0001952400000391208,2.7169999953002844e-05,0.03869068400001652,0.00014283500001965876,0.00041706900003646297,4.2919999998503044e-05
1050,1051,355.477432679,1.1.1.1,Target,TCP,60,443  >  50744 [ACK] Seq=2738 Ack=817 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,817,65535,0,5.5139999972197984e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,273,60,134,54,1331,54,1514,60,571,True,False,True,True,False,True,False,False,True,8.494000002201574e-05,0.00010293999997657011,0.0007213490000594902,6.539999958476983e-06,0.0001952400000391208,2.7169999953002844e-05,0.03869068400001652,0.00014283500001965876,0.00041706900003646297
1051,1052,355.535241439,1.1.1.1,Target,TLSv1.3,1148,"Application Data, Application Data",False,,,Exfiltration,4,"Application Data, Application Data",,,,,,0.05780876000000035,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,273,60,134,54,1331,54,1514,60,False,True,False,True,True,False,True,False,False,5.5139999972197984e-05,8.494000002201574e-05,0.00010293999997657011,0.0007213490000594902,6.539999958476983e-06,0.0001952400000391208,2.7169999953002844e-05,0.03869068400001652,0.00014283500001965876
1052,1053,355.535400259,1.1.1.1,Target,TCP,60,"443  >  50744 [FIN, ACK] Seq=3832 Ack=817 Win=65535 Len=0",False,,,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3832,817,65535,0,0.00015882000002420682,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1148,60,273,60,134,54,1331,54,1514,False,False,True,False,True,True,False,True,False,0.05780876000000035,5.5139999972197984e-05,8.494000002201574e-05,0.00010293999997657011,0.0007213490000594902,6.539999958476983e-06,0.0001952400000391208,2.7169999953002844e-05,0.03869068400001652
1053,1054,355.535779219,Target,1.1.1.1,TCP,54,"50744  >  443 [FIN, ACK] Seq=817 Ack=3833 Win=36920 Len=0",True,Linux,Python,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",817,3833,36920,0,0.0003789599999777238,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,1148,60,273,60,134,54,1331,54,False,False,False,True,False,True,True,False,True,0.00015882000002420682,0.05780876000000035,5.5139999972197984e-05,8.494000002201574e-05,0.00010293999997657011,0.0007213490000594902,6.539999958476983e-06,0.0001952400000391208,2.7169999953002844e-05
1054,1055,355.535881179,1.1.1.1,Target,TCP,60,443  >  50744 [ACK] Seq=3833 Ack=818 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3833,818,65535,0,0.00010195999999496053,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,54,60,1148,60,273,60,134,54,1331,True,False,False,False,True,False,True,True,False,0.0003789599999777238,0.00015882000002420682,0.05780876000000035,5.5139999972197984e-05,8.494000002201574e-05,0.00010293999997657011,0.0007213490000594902,6.539999958476983e-06,0.0001952400000391208
1055,1056,356.54230503800005,Target,1.1.1.1,TCP,74,50746  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404281366 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,1.0064238590000514,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,54,60,1148,60,273,60,134,54,False,True,False,False,False,True,False,True,True,0.00010195999999496053,0.0003789599999777238,0.00015882000002420682,0.05780876000000035,5.5139999972197984e-05,8.494000002201574e-05,0.00010293999997657011,0.0007213490000594902,6.539999958476983e-06
1056,1057,356.573707501,1.1.1.1,Target,TCP,60,"443  >  50746 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,4,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.03140246299994942,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,74,60,54,60,1148,60,273,60,134,True,False,True,False,False,False,True,False,True,1.0064238590000514,0.00010195999999496053,0.0003789599999777238,0.00015882000002420682,0.05780876000000035,5.5139999972197984e-05,8.494000002201574e-05,0.00010293999997657011,0.0007213490000594902
1057,1058,356.573776781,Target,1.1.1.1,TCP,54,50746  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,6.92799999910676e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,74,60,54,60,1148,60,273,60,False,True,False,True,False,False,False,True,False,0.03140246299994942,1.0064238590000514,0.00010195999999496053,0.0003789599999777238,0.00015882000002420682,0.05780876000000035,5.5139999972197984e-05,8.494000002201574e-05,0.00010293999997657011
1058,1059,356.574076975,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,4,Client Hello,,,,,,0.000300194000033116,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,54,60,74,60,54,60,1148,60,273,True,False,True,False,True,False,False,False,True,6.92799999910676e-05,0.03140246299994942,1.0064238590000514,0.00010195999999496053,0.0003789599999777238,0.00015882000002420682,0.05780876000000035,5.5139999972197984e-05,8.494000002201574e-05
1059,1060,356.57423497599996,1.1.1.1,Target,TCP,60,443  >  50746 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00015800099993157346,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1148,60,True,True,False,True,False,True,False,False,False,0.000300194000033116,6.92799999910676e-05,0.03140246299994942,1.0064238590000514,0.00010195999999496053,0.0003789599999777238,0.00015882000002420682,0.05780876000000035,5.5139999972197984e-05
1060,1061,356.607364763,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,4,"Server Hello, Change Cipher Spec",,,,,,0.03312978700006397,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1148,False,True,True,False,True,False,True,False,False,0.00015800099993157346,0.000300194000033116,6.92799999910676e-05,0.03140246299994942,1.0064238590000514,0.00010195999999496053,0.0003789599999777238,0.00015882000002420682,0.05780876000000035
1061,1062,356.60739101300004,Target,1.1.1.1,TCP,54,50746  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.625000001899025e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.03312978700006397,0.00015800099993157346,0.000300194000033116,6.92799999910676e-05,0.03140246299994942,1.0064238590000514,0.00010195999999496053,0.0003789599999777238,0.00015882000002420682
1062,1063,356.60768824300004,1.1.1.1,Target,TLSv1.3,1331,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.0002972300000010364,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.625000001899025e-05,0.03312978700006397,0.00015800099993157346,0.000300194000033116,6.92799999910676e-05,0.03140246299994942,1.0064238590000514,0.00010195999999496053,0.0003789599999777238
1063,1064,356.607713713,Target,1.1.1.1,TCP,54,50746  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2738,34080,0,2.5469999968663615e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1331,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.0002972300000010364,2.625000001899025e-05,0.03312978700006397,0.00015800099993157346,0.000300194000033116,6.92799999910676e-05,0.03140246299994942,1.0064238590000514,0.00010195999999496053
1064,1065,356.60820956199996,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.000495848999946702,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1331,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,2.5469999968663615e-05,0.0002972300000010364,2.625000001899025e-05,0.03312978700006397,0.00015800099993157346,0.000300194000033116,6.92799999910676e-05,0.03140246299994942,1.0064238590000514
1065,1066,356.60829790199995,Target,1.1.1.1,TLSv1.3,252,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,8.83399999906942e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1331,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.000495848999946702,2.5469999968663615e-05,0.0002972300000010364,2.625000001899025e-05,0.03312978700006397,0.00015800099993157346,0.000300194000033116,6.92799999910676e-05,0.03140246299994942
1066,1067,356.608330282,1.1.1.1,Target,TCP,60,443  >  50746 [ACK] Seq=2738 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,598,65535,0,3.238000005012509e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,252,134,54,1331,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,8.83399999906942e-05,0.000495848999946702,2.5469999968663615e-05,0.0002972300000010364,2.625000001899025e-05,0.03312978700006397,0.00015800099993157346,0.000300194000033116,6.92799999910676e-05
1067,1068,356.60837173199997,1.1.1.1,Target,TCP,60,443  >  50746 [ACK] Seq=2738 Ack=796 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,796,65535,0,4.1449999969245255e-05,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,252,134,54,1331,54,1514,60,571,False,True,True,True,False,True,False,False,True,3.238000005012509e-05,8.83399999906942e-05,0.000495848999946702,2.5469999968663615e-05,0.0002972300000010364,2.625000001899025e-05,0.03312978700006397,0.00015800099993157346,0.000300194000033116
1068,1069,356.660330826,1.1.1.1,Target,TLSv1.3,1106,"Application Data, Application Data",False,,,Exfiltration,4,"Application Data, Application Data",,,,,,0.05195909400003984,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,252,134,54,1331,54,1514,60,False,False,True,True,True,False,True,False,False,4.1449999969245255e-05,3.238000005012509e-05,8.83399999906942e-05,0.000495848999946702,2.5469999968663615e-05,0.0002972300000010364,2.625000001899025e-05,0.03312978700006397,0.00015800099993157346
1069,1070,356.660488166,1.1.1.1,Target,TCP,60,"443  >  50746 [FIN, ACK] Seq=3790 Ack=796 Win=65535 Len=0",False,,,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3790,796,65535,0,0.0001573399999870162,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1106,60,60,252,134,54,1331,54,1514,False,False,False,True,True,True,False,True,False,0.05195909400003984,4.1449999969245255e-05,3.238000005012509e-05,8.83399999906942e-05,0.000495848999946702,2.5469999968663615e-05,0.0002972300000010364,2.625000001899025e-05,0.03312978700006397
1070,1071,356.661023834,Target,1.1.1.1,TCP,54,"50746  >  443 [FIN, ACK] Seq=796 Ack=3791 Win=36920 Len=0",True,Linux,Python,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",796,3791,36920,0,0.0005356679999977132,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1106,60,60,252,134,54,1331,54,False,False,False,False,True,True,True,False,True,0.0001573399999870162,0.05195909400003984,4.1449999969245255e-05,3.238000005012509e-05,8.83399999906942e-05,0.000495848999946702,2.5469999968663615e-05,0.0002972300000010364,2.625000001899025e-05
1071,1072,356.66118161599996,1.1.1.1,Target,TCP,60,443  >  50746 [ACK] Seq=3791 Ack=797 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3791,797,65535,0,0.00015778199997384945,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1106,60,60,252,134,54,1331,True,False,False,False,False,True,True,True,False,0.0005356679999977132,0.0001573399999870162,0.05195909400003984,4.1449999969245255e-05,3.238000005012509e-05,8.83399999906942e-05,0.000495848999946702,2.5469999968663615e-05,0.0002972300000010364
1072,1073,362.685791153,Target,1.1.1.1,TCP,74,50748  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404287509 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,6.02460953700006,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1106,60,60,252,134,54,False,True,False,False,False,False,True,True,True,0.00015778199997384945,0.0005356679999977132,0.0001573399999870162,0.05195909400003984,4.1449999969245255e-05,3.238000005012509e-05,8.83399999906942e-05,0.000495848999946702,2.5469999968663615e-05
1073,1074,362.713475963,1.1.1.1,Target,TCP,60,"443  >  50748 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,4,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.027684809999982463,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1106,60,60,252,134,True,False,True,False,False,False,False,True,True,6.02460953700006,0.00015778199997384945,0.0005356679999977132,0.0001573399999870162,0.05195909400003984,4.1449999969245255e-05,3.238000005012509e-05,8.83399999906942e-05,0.000495848999946702
1074,1075,362.71352823300003,Target,1.1.1.1,TCP,54,50748  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,5.227000002605564e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1106,60,60,252,False,True,False,True,False,False,False,False,True,0.027684809999982463,6.02460953700006,0.00015778199997384945,0.0005356679999977132,0.0001573399999870162,0.05195909400003984,4.1449999969245255e-05,3.238000005012509e-05,8.83399999906942e-05
1075,1076,362.71384770300006,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,4,Client Hello,,,,,,0.00031947000002219283,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1106,60,60,True,False,True,False,True,False,False,False,False,5.227000002605564e-05,0.027684809999982463,6.02460953700006,0.00015778199997384945,0.0005356679999977132,0.0001573399999870162,0.05195909400003984,4.1449999969245255e-05,3.238000005012509e-05
1076,1077,362.71401586400003,1.1.1.1,Target,TCP,60,443  >  50748 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00016816099997640777,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1106,60,True,True,False,True,False,True,False,False,False,0.00031947000002219283,5.227000002605564e-05,0.027684809999982463,6.02460953700006,0.00015778199997384945,0.0005356679999977132,0.0001573399999870162,0.05195909400003984,4.1449999969245255e-05
1077,1078,362.74409810300006,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,4,"Server Hello, Change Cipher Spec",,,,,,0.030082239000023492,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1106,False,True,True,False,True,False,True,False,False,0.00016816099997640777,0.00031947000002219283,5.227000002605564e-05,0.027684809999982463,6.02460953700006,0.00015778199997384945,0.0005356679999977132,0.0001573399999870162,0.05195909400003984
1078,1079,362.744122483,Target,1.1.1.1,TCP,54,50748  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.437999995663631e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.030082239000023492,0.00016816099997640777,0.00031947000002219283,5.227000002605564e-05,0.027684809999982463,6.02460953700006,0.00015778199997384945,0.0005356679999977132,0.0001573399999870162
1079,1080,362.744340328,1.1.1.1,Target,TLSv1.3,1329,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.00021784500000876506,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.437999995663631e-05,0.030082239000023492,0.00016816099997640777,0.00031947000002219283,5.227000002605564e-05,0.027684809999982463,6.02460953700006,0.00015778199997384945,0.0005356679999977132
